day,type_name,sub_type_name,shop_name,service,use
20151105,cocktail16,base0,user_type0,1,20.0
20151106,cocktail16,base0,user_type1,1,156.0
20151112,cocktail16,base0,user_type0,1,17.0
20151126,cocktail16,base0,user_type0,1,102.0
20151127,cocktail16,base0,user_type1,1,420.0
20151215,cocktail16,base0,user_type0,1,144.0
20151222,cocktail16,base0,user_type0,1,838.0
20151228,cocktail16,base0,user_type13,1,1026.0
20151229,cocktail16,base0,user_type0,1,457.0
20151229,cocktail16,base0,user_type1,1,129.0
20160105,cocktail16,base0,user_type0,1,10.0
20160118,cocktail16,base0,user_type0,1,1336.0
20160119,cocktail16,base0,user_type0,1,333.0
20160121,cocktail16,base0,user_type1,1,346.0
20160122,cocktail16,base0,user_type1,1,599.0
20160126,cocktail16,base0,user_type0,1,33.0
20160128,cocktail16,base0,user_type60,1,13.0
20160202,cocktail16,base0,user_type0,1,10.0
20160219,cocktail16,base0,user_type1,1,501.0
20160223,cocktail16,base0,user_type0,1,177.0
20160302,cocktail16,base0,user_type0,1,1799.0
20160304,cocktail16,base0,user_type1,1,797.0
20160308,cocktail16,base0,user_type0,1,419.0
20160308,cocktail16,base0,user_type13,1,411.0
20160311,cocktail16,base0,user_type1,1,12.0
20160315,cocktail16,base0,user_type1,1,672.0
20160322,cocktail16,base0,user_type0,1,95.0
20160323,cocktail16,base0,user_type13,1,326.0
20160329,cocktail16,base0,user_type0,1,1087.0
20160331,cocktail16,base0,user_type1,1,106.0
20160405,cocktail16,base0,user_type0,1,86.0
20160415,cocktail16,base0,user_type1,1,125.0
20160419,cocktail16,base0,user_type13,1,527.0
20160426,cocktail16,base0,user_type0,1,158.0
20160503,cocktail16,base0,user_type0,1,738.0
20160506,cocktail16,base0,user_type1,1,105.0
20160628,cocktail16,base0,user_type0,1,577.0
20160708,cocktail16,base0,user_type1,1,13.0
20160711,cocktail16,base0,user_type13,1,14.0
20160718,cocktail16,base0,user_type33,1,764.0
20160726,cocktail16,base0,user_type0,1,347.0
20160808,cocktail16,base0,user_type1,1,1016.0
20160809,cocktail16,base0,user_type0,1,521.0
20160816,cocktail16,base0,user_type0,1,76.0
20160819,cocktail16,base0,user_type1,1,249.0
20160823,cocktail16,base0,user_type0,1,243.0
20160823,cocktail16,base0,user_type13,1,114.0
20160902,cocktail16,base0,user_type1,1,12.0
20160905,cocktail16,base0,user_type0,1,276.0
20160906,cocktail16,base0,user_type0,1,49.0
20160909,cocktail16,base0,user_type1,1,707.0
20160919,cocktail16,base0,user_type1,1,327.0
20160920,cocktail16,base0,user_type0,1,11.0
20160926,cocktail16,base0,user_type13,1,340.0
20160929,cocktail16,base0,user_type1,1,1388.0
20161004,cocktail16,base0,user_type0,1,18.0
20161007,cocktail16,base0,user_type1,1,1039.0
20161011,cocktail16,base0,user_type0,1,21.0
20161012,cocktail16,base0,user_type13,1,45.0
20161014,cocktail16,base0,user_type1,1,868.0
20161018,cocktail16,base0,user_type0,1,281.0
20161025,cocktail16,base0,user_type0,1,649.0
20161028,cocktail16,base0,user_type1,1,888.0
20161101,cocktail16,base0,user_type0,1,115.0
20161108,cocktail16,base0,user_type0,1,58.0
20161118,cocktail16,base0,user_type61,1,257.0
20161118,cocktail16,base0,user_type1,1,236.0
20161125,cocktail16,base0,user_type1,1,1040.0
20161128,cocktail16,base0,user_type0,1,194.0
20161130,cocktail16,base0,user_type0,1,15.0
20161205,cocktail16,base0,user_type0,1,277.0
20161207,cocktail16,base0,user_type61,1,418.0
20161226,cocktail16,base0,user_type0,1,1277.0
20170103,cocktail16,base0,user_type0,1,99.0
20170109,cocktail16,base0,user_type0,1,168.0
20170116,cocktail16,base0,user_type0,1,13.0
20170120,cocktail16,base0,user_type1,1,377.0
20170123,cocktail16,base0,user_type0,1,1113.0
20170123,cocktail16,base0,user_type13,1,71.0
20170213,cocktail16,base0,user_type0,1,11.0
20170217,cocktail16,base0,user_type1,1,280.0
20170220,cocktail16,base0,user_type0,1,106.0
20170224,cocktail16,base0,user_type1,1,304.0
20170227,cocktail16,base0,user_type0,1,11.0
20170227,cocktail16,base0,user_type1,1,15.0
20170313,cocktail16,base0,user_type0,1,1511.0
20170313,cocktail16,base0,user_type13,1,16.0
20170320,cocktail16,base0,user_type0,1,12.0
20170324,cocktail16,base0,user_type1,1,347.0
20170403,cocktail16,base0,user_type0,1,23.0
20170407,cocktail16,base0,user_type1,1,104.0
20170410,cocktail16,base0,user_type0,1,1732.0
20170424,cocktail16,base0,user_type0,1,134.0
20170426,cocktail16,base0,user_type23,1,1790.0
20170428,cocktail16,base0,user_type23,1,46.0
20170502,cocktail16,base0,user_type0,1,71.0
20170502,cocktail16,base0,user_type23,1,1790.0
20170515,cocktail16,base0,user_type0,1,1297.0
20170612,cocktail16,base0,user_type0,1,442.0
20170613,cocktail16,base0,user_type0,1,463.0
20170710,cocktail16,base0,user_type0,1,86.0
20170714,cocktail16,base0,user_type1,1,160.0
20170728,cocktail16,base0,user_type13,1,281.0
20170807,cocktail16,base0,user_type0,1,89.0
20170814,cocktail16,base0,user_type0,1,643.0
20170816,cocktail16,base0,user_type1,1,68.0
20170817,cocktail16,base0,user_type1,1,1370.0
20170818,cocktail16,base0,user_type13,1,332.0
20170821,cocktail16,base0,user_type0,1,94.0
20170823,cocktail16,base0,user_type1,1,403.0
20170828,cocktail16,base0,user_type0,1,286.0
20170904,cocktail16,base0,user_type0,1,343.0
20170908,cocktail16,base0,user_type13,1,162.0
20170908,cocktail16,base0,user_type1,1,1621.0
20170911,cocktail16,base0,user_type0,1,11.0
20170913,cocktail16,base0,user_type1,1,75.0
20170914,cocktail16,base0,user_type1,1,144.0
20170918,cocktail16,base0,user_type0,1,143.0
20170921,cocktail16,base0,user_type13,1,136.0
20170921,cocktail16,base0,user_type1,1,375.0
20170922,cocktail16,base0,user_type1,1,517.0
20171010,cocktail16,base0,user_type0,1,25.0
20171011,cocktail16,base0,user_type1,1,1941.0
20171012,cocktail16,base0,user_type1,1,121.0
20171013,cocktail16,base0,user_type1,1,630.0
20171016,cocktail16,base0,user_type0,1,271.0
20171023,cocktail16,base0,user_type0,1,25.0
20171025,cocktail16,base0,user_type1,1,385.0
20171030,cocktail16,base0,user_type0,1,17.0
20171030,cocktail16,base0,user_type13,1,187.0
20171102,cocktail16,base0,user_type1,1,455.0
20171106,cocktail16,base0,user_type0,1,102.0
20171108,cocktail16,base0,user_type1,1,378.0
20171113,cocktail16,base0,user_type0,1,99.0
20171115,cocktail16,base0,user_type1,1,349.0
20171117,cocktail16,base0,user_type1,1,491.0
20171129,cocktail16,base0,user_type1,1,398.0
20171211,cocktail16,base0,user_type0,1,625.0
20171214,cocktail16,base0,user_type1,1,500.0
20171218,cocktail16,base0,user_type0,1,96.0
20171221,cocktail16,base0,user_type23,1,1808.0
20180108,cocktail16,base0,user_type0,1,1410.0
20180111,cocktail16,base0,user_type1,1,630.0
20180115,cocktail16,base0,user_type0,1,139.0
20180122,cocktail16,base0,user_type0,1,443.0
20180124,cocktail16,base0,user_type13,1,14.0
20180205,cocktail16,base0,user_type0,1,218.0
20180302,cocktail16,base0,user_type1,1,48.0
20180305,cocktail16,base0,user_type0,1,936.0
20180305,cocktail16,base0,user_type23,1,1639.0
20180312,cocktail16,base0,user_type0,1,101.0
20180326,cocktail16,base0,user_type0,1,23.0
20180409,cocktail16,base0,user_type0,1,1266.0
20180409,cocktail16,base0,user_type23,1,3606.0
20180416,cocktail16,base0,user_type0,1,433.0
20180514,cocktail16,base0,user_type0,1,525.0
20180608,cocktail16,base0,user_type60,1,71.0
20180614,cocktail16,base0,user_type1,1,427.0
20180914,cocktail16,base0,user_type23,1,1035.0
20181112,cocktail16,base0,user_type0,1,17.0
20150119,cocktail16,base15,user_type0,1,70.0
20150318,cocktail16,base20,user_type1,1,2410.0
20150625,cocktail16,base20,user_type33,1,1323.0
20150708,cocktail16,base20,user_type33,1,3092.0
20150901,cocktail16,base20,user_type33,1,164.0
20150904,cocktail16,base20,user_type1,1,1687.0
20150914,cocktail16,base20,user_type33,1,518.0
20151223,cocktail16,base20,user_type1,1,642.0
20150716,cocktail16,base31,user_type0,1,15.0
20151215,cocktail16,base31,user_type0,1,56.0
20160119,cocktail16,base31,user_type0,1,44.0
20160329,cocktail16,base31,user_type0,1,40.0
20150318,cocktail16,base12,user_type1,1,4763.0
20150904,cocktail16,base12,user_type1,1,2060.0
20151223,cocktail16,base12,user_type1,1,1200.0
20150119,cocktail16,base21,user_type1,1,749.0
20150209,cocktail16,base21,user_type13,1,23.0
20150213,cocktail16,base21,user_type1,1,838.0
20150224,cocktail16,base21,user_type13,1,375.0
20150226,cocktail16,base21,user_type1,1,445.0
20150313,cocktail16,base21,user_type1,1,1072.0
20150320,cocktail16,base21,user_type1,1,156.0
20150422,cocktail16,base21,user_type1,1,273.0
20150630,cocktail16,base21,user_type1,1,347.0
20150714,cocktail16,base21,user_type13,1,11.0
20150803,cocktail16,base21,user_type1,1,673.0
20150814,cocktail16,base21,user_type1,1,93.0
20150818,cocktail16,base21,user_type13,1,844.0
20150901,cocktail16,base21,user_type13,1,1806.0
20150904,cocktail16,base21,user_type13,1,183.0
20150904,cocktail16,base21,user_type1,1,386.0
20150922,cocktail16,base21,user_type13,1,1399.0
20150925,cocktail16,base21,user_type13,1,126.0
20150925,cocktail16,base21,user_type1,1,143.0
20151002,cocktail16,base21,user_type1,1,262.0
20151012,cocktail16,base21,user_type13,1,275.0
20151013,cocktail16,base21,user_type13,1,266.0
20151015,cocktail16,base21,user_type1,1,230.0
20151019,cocktail16,base21,user_type13,1,161.0
20151020,cocktail16,base21,user_type13,1,74.0
20151026,cocktail16,base21,user_type13,1,212.0
20151027,cocktail16,base21,user_type13,1,758.0
20151027,cocktail16,base21,user_type1,1,133.0
20151029,cocktail16,base21,user_type1,1,1031.0
20151106,cocktail16,base21,user_type1,1,1195.0
20151116,cocktail16,base21,user_type13,1,903.0
20151127,cocktail16,base21,user_type1,1,684.0
20151130,cocktail16,base21,user_type13,1,183.0
20151201,cocktail16,base21,user_type13,1,100.0
20151211,cocktail16,base21,user_type1,1,291.0
20151229,cocktail16,base21,user_type1,1,626.0
20160119,cocktail16,base21,user_type13,1,196.0
20160121,cocktail16,base21,user_type1,1,795.0
20160122,cocktail16,base21,user_type1,1,415.0
20160203,cocktail16,base21,user_type13,1,15.0
20160219,cocktail16,base21,user_type1,1,1202.0
20160229,cocktail16,base21,user_type13,1,252.0
20160304,cocktail16,base21,user_type1,1,1233.0
20160308,cocktail16,base21,user_type13,1,47.0
20160315,cocktail16,base21,user_type1,1,914.0
20160323,cocktail16,base21,user_type13,1,52.0
20160329,cocktail16,base21,user_type13,1,388.0
20160331,cocktail16,base21,user_type1,1,1114.0
20160404,cocktail16,base21,user_type1,1,216.0
20160503,cocktail16,base21,user_type13,1,87.0
20160506,cocktail16,base21,user_type1,1,287.0
20160520,cocktail16,base21,user_type1,1,147.0
20160711,cocktail16,base21,user_type13,1,19.0
20160808,cocktail16,base21,user_type1,1,2275.0
20160823,cocktail16,base21,user_type13,1,1116.0
20160909,cocktail16,base21,user_type13,1,428.0
20160909,cocktail16,base21,user_type1,1,674.0
20160919,cocktail16,base21,user_type1,1,1183.0
20160926,cocktail16,base21,user_type13,1,2255.0
20160929,cocktail16,base21,user_type1,1,278.0
20161012,cocktail16,base21,user_type13,1,1400.0
20161014,cocktail16,base21,user_type1,1,1117.0
20161028,cocktail16,base21,user_type1,1,1472.0
20161108,cocktail16,base21,user_type13,1,463.0
20161125,cocktail16,base21,user_type1,1,1578.0
20161212,cocktail16,base21,user_type13,1,173.0
20170104,cocktail16,base21,user_type13,1,126.0
20170120,cocktail16,base21,user_type1,1,326.0
20170123,cocktail16,base21,user_type13,1,177.0
20170217,cocktail16,base21,user_type1,1,977.0
20170220,cocktail16,base21,user_type13,1,193.0
20170224,cocktail16,base21,user_type1,1,1636.0
20170308,cocktail16,base21,user_type1,1,399.0
20170320,cocktail16,base21,user_type13,1,160.0
20170324,cocktail16,base21,user_type1,1,1077.0
20170407,cocktail16,base21,user_type1,1,378.0
20170428,cocktail16,base21,user_type1,1,378.0
20170508,cocktail16,base21,user_type13,1,154.0
20170519,cocktail16,base21,user_type1,1,729.0
20170605,cocktail16,base21,user_type13,1,170.0
20170705,cocktail16,base21,user_type1,1,232.0
20170713,cocktail16,base21,user_type13,1,10.0
20170713,cocktail16,base21,user_type1,1,15.0
20170728,cocktail16,base21,user_type13,1,12.0
20170816,cocktail16,base21,user_type1,1,316.0
20170818,cocktail16,base21,user_type13,1,865.0
20170823,cocktail16,base21,user_type1,1,1377.0
20170908,cocktail16,base21,user_type13,1,72.0
20170908,cocktail16,base21,user_type1,1,1110.0
20170913,cocktail16,base21,user_type1,1,223.0
20170921,cocktail16,base21,user_type13,1,309.0
20170922,cocktail16,base21,user_type1,1,305.0
20170928,cocktail16,base21,user_type13,1,488.0
20171011,cocktail16,base21,user_type1,1,1462.0
20171020,cocktail16,base21,user_type13,1,215.0
20171025,cocktail16,base21,user_type1,1,1296.0
20171109,cocktail16,base21,user_type1,1,183.0
20171117,cocktail16,base21,user_type1,1,1583.0
20171130,cocktail16,base21,user_type13,1,289.0
20180117,cocktail16,base21,user_type1,1,14.0
20180124,cocktail16,base21,user_type13,1,11.0
20180125,cocktail16,base21,user_type13,1,290.0
20180221,cocktail16,base21,user_type13,1,259.0
20180515,cocktail16,base21,user_type13,1,483.0
20180614,cocktail16,base21,user_type1,1,306.0
20180814,cocktail16,base79,user_type23,1,937.0
20181220,cocktail16,base22,user_type12,0,45.0
20151106,cocktail16,base77,user_type49,1,102.0
20171113,cocktail16,base77,user_type49,1,56.0
20150119,cocktail16,base41,user_type0,1,72.0
20170123,cocktail16,base41,user_type0,1,139.0
20170227,cocktail16,base41,user_type0,1,18.0
20150119,cocktail16,base38,user_type1,1,2524.0
20150209,cocktail16,base38,user_type13,1,16.0
20150213,cocktail16,base38,user_type1,1,1347.0
20150226,cocktail16,base38,user_type1,1,31.0
20150313,cocktail16,base38,user_type1,1,206.0
20150320,cocktail16,base38,user_type1,1,427.0
20150422,cocktail16,base38,user_type1,1,365.0
20150630,cocktail16,base38,user_type1,1,116.0
20150803,cocktail16,base38,user_type1,1,1294.0
20150814,cocktail16,base38,user_type1,1,695.0
20150818,cocktail16,base38,user_type13,1,290.0
20150901,cocktail16,base38,user_type13,1,1204.0
20150904,cocktail16,base38,user_type13,1,61.0
20150904,cocktail16,base38,user_type1,1,1026.0
20150918,cocktail16,base38,user_type1,1,1425.0
20150922,cocktail16,base38,user_type13,1,801.0
20150925,cocktail16,base38,user_type13,1,132.0
20150925,cocktail16,base38,user_type1,1,1431.0
20151002,cocktail16,base38,user_type1,1,289.0
20151012,cocktail16,base38,user_type13,1,97.0
20151013,cocktail16,base38,user_type13,1,50.0
20151015,cocktail16,base38,user_type1,1,802.0
20151020,cocktail16,base38,user_type13,1,154.0
20151026,cocktail16,base38,user_type13,1,213.0
20151027,cocktail16,base38,user_type13,1,430.0
20151029,cocktail16,base38,user_type1,1,1471.0
20151106,cocktail16,base38,user_type1,1,675.0
20151116,cocktail16,base38,user_type13,1,631.0
20151127,cocktail16,base38,user_type1,1,589.0
20151130,cocktail16,base38,user_type13,1,145.0
20151201,cocktail16,base38,user_type13,1,250.0
20151211,cocktail16,base38,user_type1,1,385.0
20151229,cocktail16,base38,user_type1,1,1167.0
20160121,cocktail16,base38,user_type1,1,1396.0
20160122,cocktail16,base38,user_type1,1,80.0
20160128,cocktail16,base38,user_type13,1,11.0
20160203,cocktail16,base38,user_type13,1,11.0
20160229,cocktail16,base38,user_type13,1,189.0
20160315,cocktail16,base38,user_type1,1,483.0
20160329,cocktail16,base38,user_type13,1,237.0
20160404,cocktail16,base38,user_type1,1,120.0
20160415,cocktail16,base38,user_type1,1,485.0
20160503,cocktail16,base38,user_type13,1,106.0
20160506,cocktail16,base38,user_type1,1,304.0
20160520,cocktail16,base38,user_type1,1,190.0
20160808,cocktail16,base38,user_type1,1,1729.0
20160819,cocktail16,base38,user_type1,1,270.0
20160823,cocktail16,base38,user_type13,1,672.0
20160909,cocktail16,base38,user_type13,1,143.0
20160909,cocktail16,base38,user_type1,1,830.0
20160919,cocktail16,base38,user_type1,1,217.0
20160926,cocktail16,base38,user_type13,1,906.0
20160929,cocktail16,base38,user_type1,1,1108.0
20161007,cocktail16,base38,user_type1,1,1174.0
20161012,cocktail16,base38,user_type13,1,528.0
20161014,cocktail16,base38,user_type1,1,755.0
20161028,cocktail16,base38,user_type1,1,903.0
20161108,cocktail16,base38,user_type13,1,236.0
20161118,cocktail16,base38,user_type1,1,55.0
20161125,cocktail16,base38,user_type1,1,1481.0
20170104,cocktail16,base38,user_type13,1,90.0
20170120,cocktail16,base38,user_type1,1,22.0
20170123,cocktail16,base38,user_type13,1,32.0
20170217,cocktail16,base38,user_type1,1,261.0
20170224,cocktail16,base38,user_type1,1,196.0
20170324,cocktail16,base38,user_type1,1,268.0
20170428,cocktail16,base38,user_type1,1,187.0
20170519,cocktail16,base38,user_type1,1,394.0
20170713,cocktail16,base38,user_type13,1,10.0
20170714,cocktail16,base38,user_type1,1,156.0
20170728,cocktail16,base38,user_type13,1,147.0
20170817,cocktail16,base38,user_type1,1,678.0
20170818,cocktail16,base38,user_type13,1,117.0
20170908,cocktail16,base38,user_type13,1,549.0
20170908,cocktail16,base38,user_type1,1,1851.0
20170913,cocktail16,base38,user_type1,1,71.0
20170914,cocktail16,base38,user_type1,1,268.0
20170921,cocktail16,base38,user_type13,1,223.0
20170921,cocktail16,base38,user_type1,1,421.0
20170928,cocktail16,base38,user_type13,1,75.0
20171011,cocktail16,base38,user_type1,1,678.0
20171019,cocktail16,base38,user_type1,1,67.0
20171020,cocktail16,base38,user_type13,1,224.0
20171025,cocktail16,base38,user_type1,1,657.0
20171030,cocktail16,base38,user_type13,1,380.0
20171117,cocktail16,base38,user_type1,1,408.0
20171229,cocktail16,base38,user_type13,1,139.0
20180124,cocktail16,base38,user_type13,1,13.0
20180125,cocktail16,base38,user_type13,1,109.0
20180221,cocktail16,base38,user_type13,1,129.0
20180228,cocktail16,base38,user_type13,1,191.0
20180320,cocktail16,base38,user_type13,1,181.0
20180427,cocktail16,base38,user_type13,1,178.0
20150119,cocktail16,base42,user_type1,1,726.0
20150209,cocktail16,base42,user_type13,0,14.0
20150209,cocktail16,base42,user_type13,1,20.0
20150213,cocktail16,base42,user_type1,1,323.0
20150226,cocktail16,base42,user_type1,1,431.0
20150313,cocktail16,base42,user_type1,1,60.0
20150320,cocktail16,base42,user_type1,1,136.0
20150422,cocktail16,base42,user_type1,1,901.0
20150605,cocktail16,base42,user_type1,1,260.0
20150803,cocktail16,base42,user_type1,1,459.0
20150818,cocktail16,base42,user_type13,1,528.0
20150901,cocktail16,base42,user_type13,1,197.0
20150904,cocktail16,base42,user_type1,1,1025.0
20150918,cocktail16,base42,user_type1,1,90.0
20150922,cocktail16,base42,user_type13,1,348.0
20150925,cocktail16,base42,user_type1,1,775.0
20151012,cocktail16,base42,user_type13,1,160.0
20151013,cocktail16,base42,user_type13,1,132.0
20151015,cocktail16,base42,user_type13,1,103.0
20151015,cocktail16,base42,user_type1,1,291.0
20151019,cocktail16,base42,user_type1,1,144.0
20151020,cocktail16,base42,user_type13,1,67.0
20151026,cocktail16,base42,user_type13,1,141.0
20151027,cocktail16,base42,user_type13,1,149.0
20151029,cocktail16,base42,user_type1,1,1012.0
20151106,cocktail16,base42,user_type1,1,474.0
20151127,cocktail16,base42,user_type1,1,679.0
20151211,cocktail16,base42,user_type1,1,303.0
20151229,cocktail16,base42,user_type1,1,474.0
20160119,cocktail16,base42,user_type13,1,71.0
20160121,cocktail16,base42,user_type1,1,310.0
20160122,cocktail16,base42,user_type1,1,1129.0
20160203,cocktail16,base42,user_type13,1,16.0
20160219,cocktail16,base42,user_type1,1,211.0
20160229,cocktail16,base42,user_type13,1,159.0
20160308,cocktail16,base42,user_type13,1,175.0
20160315,cocktail16,base42,user_type1,1,271.0
20160329,cocktail16,base42,user_type13,1,64.0
20160331,cocktail16,base42,user_type1,1,339.0
20160415,cocktail16,base42,user_type1,1,241.0
20160503,cocktail16,base42,user_type13,1,86.0
20160506,cocktail16,base42,user_type1,1,247.0
20160513,cocktail16,base42,user_type1,1,73.0
20160711,cocktail16,base42,user_type13,1,18.0
20160808,cocktail16,base42,user_type1,1,2246.0
20160823,cocktail16,base42,user_type13,1,169.0
20160909,cocktail16,base42,user_type1,1,301.0
20160919,cocktail16,base42,user_type1,1,646.0
20160926,cocktail16,base42,user_type13,1,600.0
20160929,cocktail16,base42,user_type1,1,144.0
20161012,cocktail16,base42,user_type13,1,198.0
20161014,cocktail16,base42,user_type1,1,2068.0
20161017,cocktail16,base42,user_type13,1,52.0
20161028,cocktail16,base42,user_type1,1,1318.0
20161108,cocktail16,base42,user_type13,1,190.0
20161118,cocktail16,base42,user_type1,1,97.0
20161125,cocktail16,base42,user_type1,1,1636.0
20161212,cocktail16,base42,user_type13,1,234.0
20170120,cocktail16,base42,user_type1,1,241.0
20170123,cocktail16,base42,user_type13,1,153.0
20170217,cocktail16,base42,user_type1,1,896.0
20170220,cocktail16,base42,user_type13,1,207.0
20170224,cocktail16,base42,user_type1,1,108.0
20170308,cocktail16,base42,user_type1,1,632.0
20170320,cocktail16,base42,user_type13,1,187.0
20170324,cocktail16,base42,user_type1,1,824.0
20170407,cocktail16,base42,user_type1,1,637.0
20170428,cocktail16,base42,user_type1,1,228.0
20170508,cocktail16,base42,user_type13,1,115.0
20170519,cocktail16,base42,user_type1,1,434.0
20170605,cocktail16,base42,user_type13,1,92.0
20170705,cocktail16,base42,user_type1,1,223.0
20170817,cocktail16,base42,user_type1,1,652.0
20170818,cocktail16,base42,user_type13,1,410.0
20170823,cocktail16,base42,user_type1,1,1355.0
20170908,cocktail16,base42,user_type13,1,178.0
20170908,cocktail16,base42,user_type1,1,1001.0
20170913,cocktail16,base42,user_type1,1,390.0
20170914,cocktail16,base42,user_type1,1,279.0
20170921,cocktail16,base42,user_type1,1,56.0
20170928,cocktail16,base42,user_type13,1,159.0
20171011,cocktail16,base42,user_type1,1,2023.0
20171012,cocktail16,base42,user_type1,1,257.0
20171025,cocktail16,base42,user_type1,1,680.0
20171102,cocktail16,base42,user_type1,1,533.0
20171109,cocktail16,base42,user_type1,1,170.0
20171115,cocktail16,base42,user_type1,1,124.0
20171117,cocktail16,base42,user_type1,1,802.0
20171129,cocktail16,base42,user_type1,1,72.0
20171130,cocktail16,base42,user_type13,1,240.0
20180228,cocktail16,base42,user_type13,1,263.0
20150119,cocktail16,base51,user_type1,1,1852.0
20150209,cocktail16,base51,user_type13,1,21.0
20150213,cocktail16,base51,user_type1,1,1094.0
20150226,cocktail16,base51,user_type1,1,231.0
20150313,cocktail16,base51,user_type1,1,452.0
20150320,cocktail16,base51,user_type1,1,286.0
20150422,cocktail16,base51,user_type1,1,408.0
20150522,cocktail16,base51,user_type1,1,321.0
20150605,cocktail16,base51,user_type1,1,75.0
20150803,cocktail16,base51,user_type1,1,475.0
20150818,cocktail16,base51,user_type13,1,214.0
20150901,cocktail16,base51,user_type13,1,107.0
20150904,cocktail16,base51,user_type13,1,56.0
20150904,cocktail16,base51,user_type1,1,245.0
20150918,cocktail16,base51,user_type1,1,159.0
20150925,cocktail16,base51,user_type13,1,89.0
20151015,cocktail16,base51,user_type1,1,189.0
20151019,cocktail16,base51,user_type13,1,158.0
20151020,cocktail16,base51,user_type13,1,68.0
20151027,cocktail16,base51,user_type13,1,51.0
20151029,cocktail16,base51,user_type1,1,484.0
20151106,cocktail16,base51,user_type1,1,741.0
20151116,cocktail16,base51,user_type13,1,415.0
20151127,cocktail16,base51,user_type1,1,334.0
20151201,cocktail16,base51,user_type13,1,56.0
20151211,cocktail16,base51,user_type1,1,117.0
20151229,cocktail16,base51,user_type1,1,197.0
20160121,cocktail16,base51,user_type1,1,288.0
20160122,cocktail16,base51,user_type1,1,1035.0
20160128,cocktail16,base51,user_type13,1,17.0
20160219,cocktail16,base51,user_type1,1,427.0
20160304,cocktail16,base51,user_type1,1,443.0
20160315,cocktail16,base51,user_type1,1,765.0
20160415,cocktail16,base51,user_type1,1,709.0
20160506,cocktail16,base51,user_type1,1,170.0
20160513,cocktail16,base51,user_type1,1,298.0
20160708,cocktail16,base51,user_type1,1,16.0
20160711,cocktail16,base51,user_type13,1,12.0
20160823,cocktail16,base51,user_type13,1,152.0
20160926,cocktail16,base51,user_type13,1,223.0
20161012,cocktail16,base51,user_type13,1,315.0
20161108,cocktail16,base51,user_type13,1,99.0
20161125,cocktail16,base51,user_type13,1,117.0
20170120,cocktail16,base51,user_type1,1,13.0
20170217,cocktail16,base51,user_type1,1,85.0
20170710,cocktail16,base51,user_type1,1,43.0
20170810,cocktail16,base51,user_type1,1,74.0
20170817,cocktail16,base51,user_type1,1,105.0
20171117,cocktail16,base51,user_type1,1,395.0
20171129,cocktail16,base51,user_type1,1,218.0
20150918,cocktail16,base16,user_type1,1,108.0
20151015,cocktail16,base16,user_type1,1,352.0
20160808,cocktail16,base16,user_type1,1,780.0
20160909,cocktail16,base16,user_type1,1,129.0
20160919,cocktail16,base16,user_type1,1,371.0
20161014,cocktail16,base16,user_type1,1,929.0
20161028,cocktail16,base16,user_type1,1,720.0
20161125,cocktail16,base16,user_type1,1,1105.0
20170119,cocktail16,base16,user_type1,1,24.0
20170120,cocktail16,base16,user_type1,1,20.0
20170217,cocktail16,base16,user_type1,1,431.0
20170308,cocktail16,base16,user_type1,1,571.0
20170407,cocktail16,base16,user_type1,1,620.0
20170519,cocktail16,base16,user_type1,1,326.0
20170816,cocktail16,base16,user_type1,1,645.0
20170817,cocktail16,base16,user_type1,1,69.0
20170823,cocktail16,base16,user_type1,1,255.0
20170908,cocktail16,base16,user_type1,1,933.0
20170913,cocktail16,base16,user_type1,1,415.0
20170914,cocktail16,base16,user_type1,1,86.0
20170921,cocktail16,base16,user_type1,1,42.0
20170922,cocktail16,base16,user_type1,1,202.0
20171011,cocktail16,base16,user_type1,1,370.0
20171012,cocktail16,base16,user_type1,1,69.0
20171025,cocktail16,base16,user_type1,1,156.0
20171102,cocktail16,base16,user_type1,1,562.0
20171115,cocktail16,base16,user_type1,1,79.0
20171117,cocktail16,base16,user_type1,1,550.0
20171129,cocktail16,base16,user_type1,1,79.0
20180125,cocktail16,base16,user_type1,1,16.0
20150803,cocktail16,base28,user_type1,1,465.0
20150904,cocktail16,base28,user_type1,1,536.0
20151015,cocktail16,base28,user_type1,1,489.0
20170119,cocktail16,base28,user_type1,1,19.0
20170120,cocktail16,base28,user_type1,1,16.0
20170123,cocktail16,base28,user_type13,1,53.0
20170713,cocktail16,base28,user_type13,1,19.0
20170728,cocktail16,base28,user_type13,1,256.0
20170818,cocktail16,base28,user_type13,1,306.0
20170823,cocktail16,base28,user_type1,1,359.0
20170908,cocktail16,base28,user_type13,1,492.0
20170921,cocktail16,base28,user_type13,1,234.0
20170928,cocktail16,base28,user_type13,1,133.0
20171020,cocktail16,base28,user_type13,1,96.0
20171030,cocktail16,base28,user_type13,1,589.0
20171102,cocktail16,base28,user_type1,1,58.0
20171115,cocktail16,base28,user_type13,1,21.0
20171117,cocktail16,base28,user_type1,1,165.0
20171130,cocktail16,base28,user_type13,1,486.0
20171130,cocktail16,base28,user_type1,1,165.0
20171213,cocktail16,base28,user_type13,1,110.0
20171214,cocktail16,base28,user_type1,1,148.0
20171229,cocktail16,base28,user_type13,1,56.0
20180124,cocktail16,base28,user_type13,1,16.0
20180125,cocktail16,base28,user_type13,1,84.0
20180221,cocktail16,base28,user_type13,1,74.0
20180228,cocktail16,base28,user_type13,1,89.0
